date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,district,fed_state,mean_incidence,num_of_entries
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,6.052962869792994,7
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,11.831737627938256,16
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,18.305290547013676,11
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,21.02893298644127,41
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,67.24897280109465,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,115.20317989047216,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Göppingen,Baden-Württemberg,165.55254511663185,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Göppingen,Baden-Württemberg,169.52387850011266,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Göppingen,Baden-Württemberg,164.92195102357084,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Göppingen,Baden-Württemberg,167.53934842353638,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Göppingen,Baden-Württemberg,186.83411413525346,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Göppingen,Baden-Württemberg,125.77328760230418,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Göppingen,Baden-Württemberg,113.11821436484706,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Göppingen,Baden-Württemberg,68.27953912712297,43
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Göppingen,Baden-Württemberg,46.45232514295266,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Göppingen,Baden-Württemberg,45.014052314258734,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Göppingen,Baden-Württemberg,86.3577469404991,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Göppingen,Baden-Württemberg,192.9667286339512,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Göppingen,Baden-Württemberg,67.9832261971246,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Göppingen,Baden-Württemberg,40.81585054401698,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Göppingen,Baden-Württemberg,31.486513276813096,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,18.35476430524885,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,23.906426747209945,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,27.782217597188026,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,56.623894246779116,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,69.8145405495757,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,97.93027542091693,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,120.15408955386333,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,94.26517863737254,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,97.65570167198136,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,133.91486202298904,18
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,235.86478321700068,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,420.36438836476157,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,463.146063547225,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,1683.9510103880705,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,1020.3233781530245,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,638.5413062886212,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,517.2167304387336,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,325.83574233234293,18
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,155.27299757221277,9
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,275.00341899007805,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Göppingen,Baden-Württemberg,304.13116839136916,119
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,644.0320099927568,24
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Göppingen,Baden-Württemberg,119.26800185829237,39
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Göppingen,Baden-Württemberg,32.65268043521358,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Göppingen,Baden-Württemberg,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Göppingen,Baden-Württemberg,7.774447722669901,1
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Göppingen,Baden-Württemberg,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Göppingen,Baden-Württemberg,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Göppingen,Baden-Württemberg,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Göppingen,Baden-Württemberg,0.0,1
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Göppingen,Baden-Württemberg,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Göppingen,Baden-Württemberg,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Coesfeld,Nordrhein-Westfalen,0.9093843922356761,4
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Coesfeld,Nordrhein-Westfalen,9.775882216533518,6
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Coesfeld,Nordrhein-Westfalen,17.050957354418927,2
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Coesfeld,Nordrhein-Westfalen,28.19091615930596,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Coesfeld,Nordrhein-Westfalen,32.73783812048434,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Coesfeld,Nordrhein-Westfalen,,0
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Coesfeld,Nordrhein-Westfalen,52.94638017016603,9
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Coesfeld,Nordrhein-Westfalen,65.13465709388029,4
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Coesfeld,Nordrhein-Westfalen,21.31704001799511,17
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Coesfeld,Nordrhein-Westfalen,8.411805628180003,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Coesfeld,Nordrhein-Westfalen,12.617708442270006,4
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Coesfeld,Nordrhein-Westfalen,30.691723237954065,2
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Coesfeld,Nordrhein-Westfalen,38.19414447389839,1
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Coesfeld,Nordrhein-Westfalen,84.2089947210236,5
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Coesfeld,Nordrhein-Westfalen,80.93521090897517,4
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Coesfeld,Nordrhein-Westfalen,42.05902814090002,2
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Coesfeld,Nordrhein-Westfalen,10.139635973427788,10
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,1.7278303452477846,5
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,1.5914226864124332,6
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,2.728153176707028,1
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,2.7281531767070284,7
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,2.208504952572356,7
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,13.26185572010361,24
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,31.100946214460123,5
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,61.77318264400914,7
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,85.7419569822209,7
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,68.65852161379354,18
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,68.44866367712378,13
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,88.66497824297842,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Coesfeld,Nordrhein-Westfalen,116.56654482293666,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Coesfeld,Nordrhein-Westfalen,97.55673674483836,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Coesfeld,Nordrhein-Westfalen,67.20350658621645,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Coesfeld,Nordrhein-Westfalen,44.743877298929156,42
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Coesfeld,Nordrhein-Westfalen,35.23864519913245,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Coesfeld,Nordrhein-Westfalen,34.19285314806142,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Coesfeld,Nordrhein-Westfalen,36.136064007259755,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Coesfeld,Nordrhein-Westfalen,72.68579535083725,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Coesfeld,Nordrhein-Westfalen,20.208542049681693,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Coesfeld,Nordrhein-Westfalen,14.777496373829736,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Coesfeld,Nordrhein-Westfalen,10.457920510710274,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,8.093521090897518,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,12.731381491299466,1
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,19.69385574435386,16
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,52.89585881504183,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,76.84298114391463,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,60.603974139706125,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,45.332811952948454,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,32.19220748514293,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,17.732995648595683,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,29.79749525225565,15
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,55.01775573025841,12
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,74.22850101623706,4
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,239.7137257933242,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,1668.2195393625384,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,1738.6823323284634,15
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,1532.949269991679,5
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,1115.8651706282988,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,720.2324386506555,16
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,433.39744493298593,6
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,669.1250358070105,10
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Coesfeld,Nordrhein-Westfalen,600.173929649628,115
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,839.9112137705047,24
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Coesfeld,Nordrhein-Westfalen,261.55031851188335,40
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Coesfeld,Nordrhein-Westfalen,24.55337859036325,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Coesfeld,Nordrhein-Westfalen,3.1828453728248665,1
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Coesfeld,Nordrhein-Westfalen,20.915841021420547,1
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Coesfeld,Nordrhein-Westfalen,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Coesfeld,Nordrhein-Westfalen,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Coesfeld,Nordrhein-Westfalen,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Coesfeld,Nordrhein-Westfalen,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Coesfeld,Nordrhein-Westfalen,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Coesfeld,Nordrhein-Westfalen,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,0.0,1
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,1.7268174753928505,5
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,6.167205269260182,2
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,11.717690011594346,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,15.109652909687448,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,15.418013173150454,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,26.82734292128179,10
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,31.452746873226932,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,14.228623585507421,21
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,4.779584083676641,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,6.321385400991686,4
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,5.242124478871155,1
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,4.933764215408146,1
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,3.0836026346300907,5
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,3.2377827663615957,2
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,3.3148728322273477,16
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,2.8464024319662378,13
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,6.710506685837864,21
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,9.019537706293015,8
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,12.992245767241451,15
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,8.993841017671098,12
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,14.752604183572382,38
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,56.42992821373066,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,123.87672765845791,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,158.22307740801955,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,132.9195030401076,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,150.82928353520649,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,194.57532624515875,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,204.3867891735272,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,133.1088470615323,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,130.06635912869723,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,96.9470325989865,43
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,81.40710955423441,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,89.79450872042825,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,79.2972761726454,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,119.83956651790976,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,32.514876669599516,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,26.67316278955029,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,21.276858178947627,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,9.688118822983267,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,14.492932382761428,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,31.942495526962293,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,88.08824859593294,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,108.35779658090141,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,111.7585697722363,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,91.39798209043592,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,52.174556577941146,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,42.69076536387881,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,43.1341592067668,17
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,97.0860429503151,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,150.91151293879665,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,299.00373204021724,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,1263.4637241410871,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,1012.8092853442533,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,801.0685710996539,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,658.6232605054915,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,473.1445620324916,18
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,246.6882107704073,9
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,296.92290096365383,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,447.70800739567113,119
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,652.9400095386109,24
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,301.7998988578336,40
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,8.017366850038236,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,,0
